,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
12860,572.0,14.0,294.0,714.0,1526.0,1736.0,113.0,454.0,853.0,1467.0,133.0,0.0,0.0,1.0,0.97,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12861,547.0,8.0,12.0,0.0,0.0,0.0,28.0,116.0,242.0,358.0,31.0,0.0,0.0,0.85,0.83,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12862,5.0,8.0,1.0,10.0,20.0,30.0,2.0,10.0,21.0,29.0,0.0,0.0,0.0,0.83,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12863,8.0,8.0,0.0,0.0,0.0,0.0,4.0,9.0,26.0,35.0,2.0,0.0,0.0,0.85,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12864,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48,0.48,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12865,33.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.91,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12866,275.0,8.0,25.0,241.0,570.0,908.0,91.0,338.0,732.0,1125.0,69.0,0.0,0.0,0.99,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12867,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.73,0.0,0.0,0.0,1.0,1.0,0.0,0.0
12868,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.73,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12869,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12870,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.95,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12871,0.0,8.0,0.0,3.0,3.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.37,0.34,0.0,0.0,0.0,1.0,1.0,0.0,0.0
12872,7.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12873,273.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.83,0.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12874,11.0,8.0,5.0,0.0,0.0,7.0,7.0,11.0,20.0,28.0,0.0,0.0,0.0,0.73,0.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12875,3.0,12.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12876,8.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12877,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.97,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12878,37.0,17.0,0.0,0.0,15.0,45.0,11.0,29.0,50.0,58.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
12879,32.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.92,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12880,56.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.85,0.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12881,10.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12882,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.79,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12883,81.0,8.0,0.0,0.0,0.0,0.0,7.0,26.0,45.0,66.0,3.0,0.0,0.0,0.84,0.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12884,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12885,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.72,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12886,29.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,0.0,0.0,0.0,1.0,0.97,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12887,71.0,2.0,15.0,52.0,102.0,182.0,9.0,75.0,137.0,190.0,36.0,0.0,0.0,0.98,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12888,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12889,461.0,8.0,0.0,405.0,945.0,1350.0,178.0,432.0,908.0,1301.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12890,158.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12891,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.31,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12892,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12893,7.0,2.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.37,0.34,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12894,24.0,8.0,19.0,40.0,103.0,145.0,18.0,52.0,91.0,140.0,1.0,0.0,0.0,0.78,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12895,8.0,8.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,11.0,1.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12896,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08,0.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12897,460.0,4.0,222.0,154.0,669.0,1213.0,4.0,6.0,6.0,6.0,96.0,0.0,0.0,0.34,0.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12898,341.0,4.0,7.0,46.0,322.0,506.0,64.0,173.0,421.0,635.0,83.0,0.0,0.0,0.7,0.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12899,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.97,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12900,36.0,52.0,0.0,0.0,0.0,0.0,4.0,5.0,8.0,14.0,0.0,0.0,0.0,0.91,0.85,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12901,611.0,4.0,1.0,0.0,0.0,0.0,2.0,4.0,16.0,19.0,110.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,1.0,1.0,0.0,0.0
12902,14.0,2.0,50.0,0.0,0.0,0.0,0.0,6.0,13.0,24.0,2.0,0.0,0.0,0.35,0.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12903,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12904,14.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,0.0,0.97,0.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12905,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.7,0.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12906,86.0,2.0,0.0,0.0,0.0,0.0,2.0,12.0,15.0,16.0,1.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12907,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12908,573.0,8.0,0.0,0.0,0.0,0.0,4.0,13.0,24.0,37.0,0.0,0.0,0.0,0.41,0.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12909,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12910,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.97,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12911,166.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.98,0.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12912,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0.0,0.0,1.0,1.0,0.0,0.0
12913,18.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.92,0.9,0.0,1.0,0.0,1.0,1.0,0.0,0.0
12914,51.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12915,149.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12916,8.0,2.0,12.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.93,0.96,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12917,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.81,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12918,589.0,2.0,147.0,858.0,1626.0,2424.0,388.0,1034.0,1925.0,2688.0,331.0,0.0,0.0,0.9,0.91,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12919,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12920,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.37,0.34,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12921,4.0,8.0,0.0,1.0,1.0,2.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.82,0.81,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12922,2.0,8.0,0.0,2.0,2.0,2.0,1.0,2.0,4.0,6.0,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12923,48.0,8.0,0.0,0.0,18.0,54.0,14.0,28.0,71.0,102.0,3.0,0.0,0.0,0.83,0.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12924,18.0,2.0,0.0,7.0,7.0,7.0,5.0,5.0,8.0,8.0,0.0,0.0,0.0,0.73,0.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12925,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12926,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.84,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12927,0.0,2.0,0.0,5.0,5.0,10.0,3.0,5.0,7.0,9.0,0.0,0.0,0.0,0.9,0.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12928,57.0,2.0,0.0,32.0,80.0,112.0,11.0,40.0,78.0,132.0,35.0,0.0,0.0,0.91,0.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12929,499.0,8.0,0.0,0.0,0.0,0.0,5.0,20.0,34.0,43.0,2.0,0.0,0.0,0.85,0.83,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12930,234.0,8.0,173.0,450.0,941.0,1434.0,153.0,446.0,888.0,1252.0,127.0,0.0,0.0,0.5,0.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12931,5.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12932,250.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.68,0.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12933,3.0,8.0,20.0,10.0,30.0,40.0,8.0,25.0,66.0,84.0,0.0,0.0,0.0,0.58,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12934,85.0,2.0,0.0,0.0,0.0,0.0,4.0,7.0,22.0,47.0,1.0,0.0,0.0,0.94,0.94,0.0,0.0,0.0,1.0,1.0,0.0,0.0
12935,43.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.66,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12936,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.68,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12937,21.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.33,0.64,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12938,-1.0,8.0,0.0,8.0,12.0,16.0,10.0,11.0,14.0,20.0,0.0,0.0,0.0,0.95,0.94,1.0,0.0,0.0,0.0,1.0,0.0,0.0
12939,44.0,2.0,42.0,20.0,20.0,20.0,16.0,45.0,71.0,72.0,24.0,0.0,0.0,0.83,0.86,0.0,0.0,0.0,1.0,1.0,0.0,0.0
12940,7.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.93,0.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12941,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.57,0.68,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12942,15.0,2.0,0.0,10.0,10.0,20.0,4.0,17.0,21.0,35.0,5.0,0.0,0.0,0.75,0.63,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12943,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.73,0.79,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12944,105.0,8.0,0.0,0.0,4.0,8.0,2.0,4.0,11.0,14.0,6.0,0.0,0.0,0.35,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12945,38.0,8.0,0.0,30.0,30.0,30.0,15.0,38.0,64.0,92.0,8.0,0.0,0.0,0.99,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12946,90.0,12.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,7.0,0.0,0.0,0.0,0.94,0.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12947,19.0,8.0,1.0,0.0,0.0,0.0,2.0,5.0,13.0,20.0,1.0,0.0,0.0,0.75,0.72,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12948,42.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12949,13.0,8.0,0.0,50.0,50.0,50.0,11.0,19.0,34.0,41.0,0.0,0.0,0.0,0.97,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12950,359.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,14.0,26.0,0.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12951,0.0,2.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.99,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12952,144.0,8.0,0.0,0.0,100.0,200.0,20.0,58.0,120.0,178.0,22.0,0.0,0.0,0.98,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12953,14.0,2.0,0.0,40.0,60.0,120.0,8.0,27.0,56.0,78.0,0.0,0.0,0.0,0.73,0.76,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12954,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12955,150.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12956,29.0,8.0,0.0,0.0,24.0,24.0,4.0,16.0,35.0,53.0,13.0,0.0,0.0,0.95,0.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12957,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48,0.48,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12958,101.0,8.0,3.0,112.0,224.0,336.0,21.0,84.0,193.0,290.0,53.0,0.0,0.0,0.91,0.85,0.0,0.0,0.0,1.0,1.0,0.0,0.0
12959,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12960,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.97,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12961,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12962,93.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.93,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12963,1.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.82,0.84,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12964,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.97,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12965,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48,0.48,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12966,9.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12967,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.92,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12968,232.0,8.0,1.0,0.0,141.0,231.0,6.0,52.0,224.0,361.0,37.0,0.0,0.0,0.98,0.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12969,1822.0,2.0,2329.0,3564.0,6528.0,8796.0,2102.0,5832.0,9305.0,12657.0,914.0,0.0,0.0,0.82,0.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12970,23.0,4.0,0.0,0.0,0.0,0.0,4.0,6.0,14.0,24.0,0.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12971,0.0,8.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.85,0.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12972,67.0,8.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,0.65,0.42,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12973,196.0,8.0,1.0,0.0,0.0,0.0,2.0,85.0,124.0,172.0,18.0,0.0,0.0,0.98,0.97,0.0,1.0,0.0,1.0,1.0,0.0,0.0
12974,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12975,28.0,8.0,0.0,0.0,0.0,0.0,3.0,7.0,18.0,28.0,2.0,0.0,0.0,0.76,0.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12976,4674.0,2.0,7.0,0.0,0.0,2972.0,49.0,202.0,2914.0,5564.0,214.0,0.0,0.0,0.77,0.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12977,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12978,21.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,1.0,1.0,0.0,0.0
12979,22.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12980,327.0,2.0,80.0,0.0,0.0,0.0,6.0,18.0,70.0,98.0,2.0,0.0,0.0,0.99,0.91,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12981,5858.0,8.0,3.0,0.0,0.0,0.0,6.0,19.0,41.0,70.0,23.0,0.0,0.0,0.85,0.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12982,37.0,9.0,0.0,0.0,0.0,0.0,3.0,11.0,26.0,43.0,2.0,0.0,0.0,0.85,0.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12983,0.0,12.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.68,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12984,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.84,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12985,13.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.87,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0
12986,171.0,8.0,0.0,0.0,0.0,0.0,2.0,7.0,15.0,21.0,0.0,0.0,0.0,0.85,0.83,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12987,53.0,4.0,0.0,0.0,15.0,15.0,31.0,91.0,189.0,276.0,0.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12988,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12989,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.3,0.59,0.0,0.0,0.0,1.0,1.0,0.0,0.0
12990,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12991,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.68,0.0,0.0,0.0,1.0,1.0,0.0,0.0
12992,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.54,0.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12993,299.0,2.0,85.0,250.0,450.0,750.0,90.0,246.0,511.0,750.0,129.0,0.0,0.0,0.98,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12994,16.0,12.0,0.0,0.0,0.0,0.0,5.0,8.0,13.0,16.0,2.0,0.0,0.0,0.94,0.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12995,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
12996,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.68,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12997,2.0,9.0,0.0,0.0,2.0,3.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,0.98,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12998,8.0,2.0,0.0,16.0,32.0,64.0,5.0,19.0,39.0,48.0,0.0,0.0,0.0,0.97,0.93,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12999,2161.0,8.0,0.0,0.0,0.0,0.0,3.0,17.0,70.0,114.0,22.0,0.0,0.0,0.44,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13000,45.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,7.0,1.0,0.0,0.0,0.93,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13001,1201.0,4.0,832.0,1440.0,2880.0,4128.0,426.0,1294.0,2501.0,3640.0,196.0,0.0,0.0,0.73,0.78,3.0,0.0,0.0,0.0,1.0,0.0,0.0
13002,85.0,4.0,3.0,6.0,36.0,56.0,7.0,18.0,55.0,86.0,12.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13003,3.0,2.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.89,0.0,1.0,0.0,0.0,1.0,0.0,0.0
13004,315.0,3.0,166.0,760.0,1480.0,2296.0,245.0,724.0,1451.0,2142.0,172.0,0.0,0.0,0.75,0.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13005,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.98,0.98,0.0,1.0,0.0,0.0,1.0,0.0,0.0
13006,317.0,12.0,0.0,1214.0,1214.0,1214.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.94,0.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13007,102.0,2.0,0.0,89.0,189.0,269.0,30.0,117.0,201.0,315.0,43.0,0.0,0.0,0.98,0.98,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13008,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.97,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13009,140.0,8.0,88.0,405.0,720.0,1035.0,151.0,387.0,723.0,1008.0,127.0,0.0,0.0,0.85,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13010,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.94,0.0,0.0,0.0,1.0,1.0,0.0,0.0
